mae,rmse,mape,daily_mae,daily_rmse,daily_mape,eval_split,n_days
0.0031368060688062803,0.007344420737210357,1.3686676904820667,0.023647946379896492,0.0368476157703753,0.09045276611790552,test1,110
0.0017307404791742237,0.003971137142482872,1.2466606202136732,0.04657441549659948,0.06451145061300187,0.18678680784822865,test2,36
0.002157314712899897,0.0047709424665561126,41.92629586405751,0.0016385913571489471,0.0022946341954331634,0.007178706163447035,train,1951
0.002595793259148265,0.006501198886980133,57.07555750646941,0.017029367086136712,0.034513793495193526,0.07262987690325053,valid_seen,245
0.0023766139395734105,0.0053690341846559676,773.4156486672488,0.06357948833151933,0.09721795304369117,0.17784159525118717,valid_unseen,457
